,Unnamed: 0,ProductID,Title,Selling Price,MRP,Discount,Rating,Rating Count,Category
368,368,B0B5GQMK4F,"LOMUTY Handpan Drum 22 Inch for Adults,D Minor Kurd 12 Notes - 440HZ Professional Hand Pan for Meditation, Music Therapy & Live Performances (Silver)",69136.0,,,4.4,758.0,Musical Instruments
369,369,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | BoomArm, Pop Filter, Mic Cover, Shock Mount, Tripod & 2.5M USB Cable | Podcasting, Gaming, Singing & Live Streaming",2699.0,4999.0,46.0,4.4,1010.0,Musical Instruments
370,370,B09GG56LM1,Ant Esports WENTE 220 USB Unidirectional Microphone - Black,,,,3.9,132.0,Computers & Accessories
371,371,B0CFZX734J,"DJI MIC 2 (2 TX + 1 RX + Charging Case), All-in-one Wireless Microphone, Intelligent Noise Cancelling, 32-bit Float Internal Recording, 250m (820 ft.) Range, Microphone for iPhone, Android, Camera",36999.0,45990.0,2.0,4.5,1148.0,Musical Instruments
372,372,B08H5164B5,"Kadence, Vivaldi 4/4 Electric Violin With Bow, Rosin, Hard Case VE101",13999.0,23170.0,4.0,3.3,31.0,Musical Instruments
373,373,B07JHDKXK4,Maono AU-A04 Condenser Microphone Kit (Black),3992.0,5999.0,33.0,4.2,6208.0,Musical Instruments
374,374,B0CSL4PXDV,"Zoom H1essential Stereo Handy Recorder (2024 Model, Essential Series) with 32-Bit Float, Accessibility, X/Y Microphones, USB Microphone, Portable, for Musicians, Podcasters, Filmmakers",8690.0,9980.0,13.0,4.3,540.0,Musical Instruments
375,375,B071Z1PR17,Trading Dukan FS001 Fiber Congo,8990.0,11900.0,24.0,2.3,5.0,Musical Instruments
376,376,B07YBPHBTR,JBL Professional EON ONE Compact - All-in-One Battery-Powered Portable PA with Professional-Grade Mixer,40170.0,77985.0,48.0,4.2,523.0,Musical Instruments
377,377,B0DMWBST48,MG MUSIC GALAXY 40-Inch Black Signature Guitar – Matte Finish with Truss Rod and AUX Output,2999.0,6999.0,57.0,,,Musical Instruments
378,378,B08QMV7L7Q,"SAI Musical Instruments 1 Piece Taasha, White FREE STICK TASHA",817.0,2499.0,67.0,2.9,4.0,Musical Instruments
379,379,B00123DQT6,Yamaha PACIFICA012 Electric Guitar - Black,18989.0,19990.0,5.0,4.3,348.0,Musical Instruments
380,380,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
381,381,B00YDZIQMC,"Kadence Mic Stand Heavy Duty Adjustable Dual Microphone Stand, Studio Microphone Stand (M30 Black)",849.0,2399.0,65.0,4.0,2513.0,Musical Instruments
382,382,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | BoomArm, Pop Filter, Mic Cover, Shock Mount, Tripod & 2.5M USB Cable | Podcasting, Gaming, Singing & Live Streaming",2699.0,4999.0,46.0,4.4,1010.0,Musical Instruments
383,383,B0DVSX9H27,JAMUNA Portable Traveller Tanpura – Compact & Lightweight Tanpura for Musicians & Vocalists,15499.0,18999.0,18.0,,,Musical Instruments
384,384,B0716FQ7SP,"Juârez JRZ100 Guitar Wall Hanger/Mount/Holder/Hook/Stand/Rack for Acoustic/Electric/Bass Guitars, with Fittings/Accessories, Black",149.0,990.0,85.0,4.3,16830.0,Musical Instruments
385,385,B0DWSN3TT7,"Dabeatz 224XL Professional 4-Way Audio Crossover | 2/4 Channel Stereo & Mono Splitter | XLR Output |High, Mid, Bass,Sub Control | 24dB/Oct Linkwitz Riley Filter |LED Display| DJ & Stage Subwoofer",5999.0,9999.0,4.0,3.3,7.0,Musical Instruments
386,386,B07HKWZC4X,"Hercules DJ Inpulse 200 Dj Controller With Usb, Black",8549.0,13590.0,37.0,4.2,3607.0,Musical Instruments
387,387,B08KWM1MHV,"JUAREZ JRGS100 Electric, Bass, Acoustic Guitar Folding Stand",459.0,790.0,42.0,4.3,16830.0,Musical Instruments
388,388,B09HR6BNFQ,YAMAHA ?Spruce Wood Fx280 Natural Electro Acoustic Guitar,10848.0,12490.0,13.0,4.1,138.0,Musical Instruments
389,389,B07G4CCMYL,Ibanez Rose Wood Acoustic Guitar MD Series MD39C OPN,7521.0,9000.0,16.0,4.4,417.0,Musical Instruments
390,390,B07WNSHR3V,Novation Launchpad Mini MK3 Grid Controller for Ableton Live,12531.0,13190.0,5.0,4.4,2286.0,Musical Instruments
391,391,B0BTCXPKDQ,"Kadence Digital Piano GEN25 DP01 - Weighted 88 Progressive Hammer Action Keys Portable Piano with Wooden Stand White, French dream chip, Triple Pedal and MIDI (Generation 2025)",25999.0,39999.0,35.0,4.5,7.0,Musical Instruments
392,392,B0CG3L1527,"THE SR BRAND Sr 11 Inch Rotating Cake Turntable,Turns Smoothly Revolving Cake Stand White Cake Decorating Kit Display Stand Baking Tools Accessories Supplies For Decoration(Multi Color)",179.0,299.0,4.0,3.9,416.0,Home & Kitchen
393,393,B00I0Q8LIO,Yamaha MG16XU 16-Input 6 Bus Mixer,43649.0,58800.0,26.0,4.3,241.0,Musical Instruments
394,394,B08W6ZGBPZ,"Gemini Sound AS-2112P Amplified 2-Channel PA DJ Monitor System, 12"" Inch Woofer 1500W Watts Power Speakers with XLR Input/Output, 2 x 1/4"" Inch Microphone/RCA and AUX Inputs w/Handles",15800.0,,,3.9,44.0,Musical Instruments
395,395,B099T1XR9D,THE KAMLESH® Bulbul Tarang - 29 Keys & 14 String Instrument | TKB29 - ROYAL BLUE,17998.0,25000.0,28.0,4.5,86.0,Musical Instruments
396,396,B08SB7KG83,"JBL Commercial CSHM10 Handheld Dynamic XLR Unidirectional Microphone With On/Off Switch (Cable Not Included) Black, Medium",1499.0,2650.0,43.0,4.0,2545.0,Musical Instruments
397,397,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
398,398,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
399,399,B0B2JTGHL7,Rockstar PAD20 PRO ADVANCED (Black),23180.0,30900.0,25.0,3.8,86.0,Musical Instruments
400,400,B0CDG65Y9M,"Sunbuck Mini Amplifier, 2 Channel Stereo Amplifier, Power Amplifier Max 300Wx2 Output, Bluetooth Amplifier for Home Speakers, Stereo Receiver with RCA/USB/FM/AUX, Mini Amplifier for Speakers, AS-22BU",2999.0,5999.0,5.0,4.3,235.0,Musical Instruments
401,401,B09GBFNC7H,"Xtreme Acoustics XAMXB4 Professional Audio Mixer, Free Podcast Learning Course - 4 Channels, USB input, Bluetooth, 3.5mm Headphone , Phone Live out, 48V Phantom. (B4)",2499.0,6875.0,64.0,3.6,917.0,Musical Instruments
402,402,B07VNDW6QF,"Henrix 38C 38 Inch Cutaway Basswood Acoustic Guitar With Dual Action Truss Rod, Gigbag, Picks, String Set, String Winder, Strap, Polishing Cloth & Ebook - Black",3299.0,5500.0,4.0,3.8,2702.0,Musical Instruments
403,403,B07Q45VLF1,"HONHAND Kalimba 17 Keys Thumb Piano, Easy to Learn Portable Musical Instrument Gifts for Kids Adult Beginners with Tuning Hammer and Study Instruction. Known as Mbira, Wood Finger Piano",899.0,1499.0,4.0,4.4,4746.0,Musical Instruments
404,404,B0DVSYGC9X,Electronic Digital Piano Keyboard 61 Keys - Multi-Function Portable Piano Keyboard Electronic Organ with Charging Function for Beginners.,1545.0,2999.0,48.0,5.0,,Toys & Games
405,405,B07WJZ2CV7,Shure BLX288/SM58 Dual Channel Wireless Microphone System with SM58 Handheld Vocal Mics,65787.0,72000.0,9.0,4.6,176.0,Musical Instruments
406,406,B0BZP61K18,"Fifine XLR Dynamic Microphone, Vocal Podcast Microphone with Cardioid Pattern, Studio Metal Mic for Streaming Voice-Over Dubbing Video Recording, Black-K669D",2490.0,3990.0,38.0,4.5,188.0,Musical Instruments
407,407,B01AYSNHVQ,"AKG K72 Closed Back Studio Over Ear Wired Headphones, Black, Pack of 1",2899.0,5965.0,51.0,4.2,14308.0,Electronics
408,408,B0F23T874W,"NATYAM Premium Dance Anklets – 3-Line Brass Ghungroo Bells with Black Leather Strap for Bharatanatyam, Kuchipudi, and Indian Classical Dance | Durable Performance Accessory",499.0,1999.0,75.0,,,Musical Instruments
409,409,B08GJT1WQX,JUAREZ Octavé JRK661 61-Key Electronic Keyboard Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos | 8 Percussions,3699.0,6500.0,43.0,4.0,1722.0,Musical Instruments
410,410,B08FV1KHTT,"JUAREZ 96.52 cm (38 Inch) Acoustic Guitar with Dual Action Truss Rod, Bag, Picks, Allen Key, Extra String Set, 3TS Sunburst",2499.0,7490.0,67.0,3.7,99.0,Musical Instruments
411,411,B0114YLYKA,Ibanez Mahogany Electric Guitar Series Gio GRG121DX WNF,22099.0,25990.0,15.0,4.5,671.0,Musical Instruments
412,412,B0CC927DLN,"Kadence A281 Professional Acoustic Rosewood guitar (Natural, Beige)",6999.0,7999.0,13.0,4.1,45.0,Musical Instruments
413,413,B0CQPBS5LM,"Small Fiber Mridangam for kids, Khol-1 piece (Small- kids, Red) (Mayapurkart.com)",1400.0,1600.0,13.0,2.8,5.0,Musical Instruments
414,414,B07VTQ9QKC,CLAW SM50 Professional Studio Monitoring DJ Wired Over Ear Headphones with 2 Detachable Cables (2.8m Coiled Cable & 1.2m Straight Cable with Mic and in-line Controls) (SM50),2090.0,2990.0,3.0,4.2,2197.0,Musical Instruments
415,415,B0D4MB3F1C,"Imaginea® Nylon Ukulele String Replacement String for 21” 23” 26” Ukulele True Tone for Soprano, Concert, Tenor, 1-A, 2-E, 3-C, 4-G",297.0,999.0,7.0,4.7,5.0,Musical Instruments
416,416,B09HR6BNFQ,YAMAHA ?Spruce Wood Fx280 Natural Electro Acoustic Guitar,10848.0,12490.0,13.0,4.1,138.0,Musical Instruments
417,417,B0C2CNDKHZ,"DIGIMORE UHF Wireless Microphone for Singing | 6Hrs Battery | 160ft Range | Type-C Charging | Professional Cordless UHF Mic for House Parties, Outdoor Party, Singing, Classroom, Chruch (D-340)",1999.0,3999.0,5.0,4.1,803.0,Musical Instruments
418,418,B0002KYY14,Boss DS-1 Distortion Guitar Effects Pedal,6829.0,8681.0,21.0,4.5,3715.0,Musical Instruments
419,419,B08233LB63,Yamaha DTXM12 Multi Pad,51277.0,56990.0,1.0,3.9,60.0,Musical Instruments
420,420,B017NPCSLI,"Juârez Acoustic Guitar Kit, 38 Inch Cutaway, 038C with Bag, Strings, Pick and Strap, Black",2179.0,6990.0,69.0,4.0,42739.0,Musical Instruments
421,421,B08K43SPQ1,"JUAREZ JAP60 Guitar Plectrums Pick Set of Various Thickness, 6 Pieces (Celluloid + ABS), Colours Random",129.0,290.0,56.0,4.4,4347.0,Musical Instruments
422,422,B0DXFDYFMD,"HASTHIP® Guitar Pickup 12 Pole Pieces Design, Clip-On Acoustic to Electric Guitar Accessories with Tone & Volume Control, Plug-and-Play Transducer for Studio & Live Performances, 10Ft Cable",,,,5.0,4.0,Musical Instruments
423,423,B00S0JBH4Q,Roland HPD-20 Handsonic 20,89663.0,97659.0,8.0,4.8,12.0,Musical Instruments
424,424,B06Y1KSYCR,"Juarez JRZ23UK/NA 23"" Concert Size Ukulele Kit, AQUILA Strings, Sapele Body, Rosewood Fingerboard, Matte Finish, with Bag and Picks, Natural Brown",1998.0,3990.0,5.0,4.2,6198.0,Musical Instruments
425,425,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
426,426,B0DHD2399S,HUMBLE Clip-On Lapel Collar Auxiliary Microphone Dynamic 3.5 MM Microphone for Clear Voice Recording (1.5 Meter),199.0,499.0,6.0,3.7,202.0,Musical Instruments
427,427,B0752HN3J5,Softline Pro SP08 Heavy Duty Studio Monitor Stand (Set of 2),5349.0,8000.0,33.0,4.3,156.0,Musical Instruments
428,428,B0CSW9C5HG,"DIGIMORE Voice Amplifier for Teachers with Bluetooth | 10 Hrs Battery | Wired Headset Mic with 10W Speaker for Tour Guides, Yoga, Classroom Teaching Aid for Schools & Colleges (D-1200)",1299.0,2999.0,57.0,4.4,842.0,Musical Instruments
429,429,B0B8SNVK5K,"FIFINE Dynamic Microphone, XLR/USB Podcast Recording PC Microphone for Vocal Streaming Voice-Over Gaming, Metal Mic with Mic Mute, Headphone Jack, Monitoring Volume Control, Windscreen-Amplitank K688",5690.0,7990.0,29.0,4.6,2662.0,Musical Instruments
430,430,B07CHKZPG7,"Jyotaksh Store Best Harmonium 9 Stopper, Chudidaar Bellow, 42 key, Two reed, Bass Male, Harmonium with Cover A-stop9",9300.0,24999.0,63.0,3.5,574.0,Musical Instruments
431,431,B08K43SPQ1,"JUAREZ JAP60 Guitar Plectrums Pick Set of Various Thickness, 6 Pieces (Celluloid + ABS), Colours Random",129.0,290.0,56.0,4.4,4347.0,Musical Instruments
432,432,B0D8L61NV7,"STOCK MANIA® 11 Tabla Set, Basic Tabla Drums Set, Steel Bayan, Dayan with Hammer, Cushions and Cover - Perfect Tablas for Students and Beginner Tabla Drum (5 inch E# scale tabla)",4999.0,9999.0,5.0,,,Musical Instruments
433,433,B00YDZIQMC,"Kadence Mic Stand Heavy Duty Adjustable Dual Microphone Stand, Studio Microphone Stand (M30 Black)",849.0,2399.0,65.0,4.0,2513.0,Musical Instruments
434,434,B08DD5MYM2,Ahuja AMPLIFIER DPA770M WITH BLUETOOTH,10997.0,13130.0,16.0,4.0,101.0,Musical Instruments
435,435,B0CPLMYSLQ,Fender Squier FSR Sonic Strat Hss M/N WPG TTQ 0373202597,17575.0,18495.0,5.0,4.7,79.0,Musical Instruments
436,436,B0CKC15B1V,Roland OCTAPAD SPD-20 PRO Black Digital Percussion Pad,57930.0,67053.0,14.0,4.4,4.0,Musical Instruments
437,437,B084P1CXFD,"Rode NT-USB Mini Studio Quality USB Unidirectional Microphone for podcasting, Streaming, Musician, Gaming, Voice Over (Black)",9850.0,12000.0,18.0,4.2,4886.0,Musical Instruments
438,438,B08G1NYPLF,"Kadence Concert Ukulele 23"", Cinnamon Brown colour, fluorocarbon strings, matt finish with strap and bag (Spring Summer Collection of Ukuleles)",1999.0,3999.0,5.0,4.4,1213.0,Musical Instruments
439,439,B08Q1NJSBQ,"M-Audio M-Track Solo – USB Audio Interface for Recording, Streaming and Podcasting with XLR, Line and DI Inputs, Plus a Software Suite Included",4400.0,5999.0,27.0,4.0,11572.0,Musical Instruments
440,440,B09HL3GFZF,YAMAHA Spruce Wood Fsx80C Semi Acoustic Cutaway Guitar (Natural),11810.0,13490.0,12.0,4.1,182.0,Musical Instruments
441,441,B09HL5WFDX,YAMAHA Spruce Wood Fsx80C Semi Acoustic Cutaway Guitar (Black),11777.0,13490.0,13.0,4.1,182.0,Musical Instruments
442,442,B081Z1X3PN,"Timber Acoustics® | Sound Absorption Panels | Rockwool® | German Pine | Room Acoustics & Soundproofing | 2' x 4' x 3"" [SET OF 3] NRC > 0.90 (Black)",8699.0,11990.0,27.0,4.2,114.0,Musical Instruments
443,443,B00QAFCNK4,"ALICE A206 Acoustic Guitar String Set, Staninless Steel Plain String, Copper Alloy Winding, (Phosphor Bronze Color) Anti-Rust Coating",207.0,250.0,17.0,4.2,8406.0,Musical Instruments
444,444,B0BZ4SNGVS,SE STRANGER Metal Cabinet/Chassis for SSA-250DP PA Amplifier with Heatsink,2995.0,3999.0,25.0,3.9,3.0,Musical Instruments
445,445,B09CD33DZ3,"DaBeatz Presents 192 Channels Professional Master 240 Scenes Dmx512 Dj Mixing Controller for Stage, Disco and Dj, Weddings, Pubs, Par Lights and Moving Head Lights",2998.0,4999.0,4.0,3.6,42.0,Musical Instruments
446,446,B0CDTV9WYN,"Essenza 11 Notes 6 Inch Matt Green Alloy Steel Tongue Drum - Perfect Percussion Musical Instrument for Kids and Adults - Handpan Drum for Meditation, Yoga - Includes Mallets, Finger Picks & Travel Bag",3063.0,4600.0,33.0,4.9,12.0,Musical Instruments
447,447,B0DM697ZRS,"Kadence Wanderer 36 Travel Guitar Spruce Top, Mahogany back and side-Perfect for Playing On the Go-with Bag and Eq",11999.0,13500.0,11.0,3.9,77.0,Musical Instruments
448,448,B07JHDKXK4,Maono AU-A04 Condenser Microphone Kit (Black),3992.0,5999.0,33.0,4.2,6208.0,Musical Instruments
449,449,B08XXZHY6Z,"Sony Stereo Lavalier Auxiliary Microphone ECM-LV1 (Compact, Flexible, Vlogging, Content Creation, Audio) - Black",1899.0,2090.0,9.0,4.1,1432.0,Musical Instruments
450,450,B0D5VLXV2B,Kadence Nk09f Professional Notation Stand Foldable Music Sheet Holder With 2-step Adjustable Height And Travel Pouch (K-NSTD-NK09F),1399.0,1999.0,3.0,4.4,86.0,Musical Instruments
451,451,B0F3XF8Q6L,"HASTHIP® Guitar Pick Holder Case, 18 Slots Guitar Pick Organizer",290.0,449.0,35.0,,,Musical Instruments
452,452,B0DQY9SWR1,URBANMONK 10 Meter Weather Stripping Door Seal Strip | Self Adhesive Weather Strip Sound proofing for Windows | Window Sealing Strips for Gap | soundproof Door Seal (Grey) Wool,284.0,399.0,29.0,4.3,143.0,Home Improvement
453,453,B093TH3THH,YAMAHA PSR-I500 PORTABLE KEYBOARD WITH ADAPTOR,24999.0,27990.0,11.0,4.4,255.0,Musical Instruments
454,454,B0C325NVBQ,"Arturia KeyLab Essential 49 mk3 MIDI Controller with 49 Velocity-Sensitive keys, 9 Encoders, 9 Sliders, 8 RGB Pads - USB-C, Midi Out, LCD Screen, Bundled Software and DAW Integration - White",22990.0,25490.0,1.0,4.4,2291.0,Musical Instruments
455,455,B0CHGDG9DJ,VEBETO Kids Piano with Mic (1 Year Warranty) 37 Keys 8 Rhythms 8 Tones 6 Demos Portable Electronic Keyboard Toy Beginners Educational Songs Recording Musical Toys Age 2 3 4 5 Years Boys Girls,898.0,1999.0,55.0,4.1,3325.0,Toys & Games
456,456,B09ZDDCDHG,"Donner DED-70 Electric Drum Set, Electric Drums with 4 Quiet Mesh Drum Pads, 2 Switch Pedal, Portable and Solid Drum Set with Type-C Charging, 68+ Sounds, Throne, Headphones, Sticks, Melodics Lessons",21990.0,25500.0,14.0,4.5,680.0,Musical Instruments
457,457,B07VDM7368,VVWV Guitar Stickers Acoustic Fretboard Electric Grey L X H 9.00 X 26.00 Cm Pack of 2,139.0,199.0,3.0,3.8,100.0,Car & Motorbike
458,458,B08KWM1MHV,"JUAREZ JRGS100 Electric, Bass, Acoustic Guitar Folding Stand",459.0,790.0,42.0,4.3,16830.0,Musical Instruments
459,459,B07VNDW6QF,"Henrix 38C 38 Inch Cutaway Basswood Acoustic Guitar With Dual Action Truss Rod, Gigbag, Picks, String Set, String Winder, Strap, Polishing Cloth & Ebook - Black",3299.0,5500.0,4.0,3.8,2702.0,Musical Instruments
460,460,B0D66PC8T6,Kadence BB01 Dreadnought Acoustic Guitar + (free online learning Course) - Natural,3999.0,4999.0,2.0,4.1,27.0,Musical Instruments
461,461,B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),879.0,1995.0,56.0,4.0,83742.0,Musical Instruments
462,462,B09ZRWM8HR,"KHALSA MUSICAL Harmonium- 3 1/4 Octave, Double Bellow, 39 Keys,7 Stopper, 2 Reeds (Bass- Male) With Cover",5685.0,15999.0,64.0,3.0,32.0,Musical Instruments
463,463,B0CZT4LHD7,"YGM Acoustic Foams® Pyramid Acoustic Panels 12"" X 12"" X 2"", 38 Kg/m³ Premium Grade Studio Noise, Echo Reduction and Absorption, 3D Structure (Charcoal Black) (Set of 50)",2995.0,6000.0,5.0,4.3,1715.0,Musical Instruments
464,464,B09N75RFX1,YAMAHA Psr-F52 Portable Keyboard With 61 Keys,7831.0,8990.0,13.0,4.2,940.0,Musical Instruments
465,465,B00HVLUR86,Audio-Technica ATH-M50X Professional Monitor Headphones (Black),12599.0,19525.0,35.0,4.6,26775.0,Musical Instruments
466,466,B00OVASYBW,Hartke HD15 Bass Combo Amplifier,12600.0,13393.0,6.0,4.6,158.0,Musical Instruments
467,467,B0DMKZN33D,"Coco Ektara from Shantiniketan 15"" model Folk Melody",429.0,550.0,22.0,4.1,5.0,Home & Kitchen
468,468,B07VNDW6QF,"Henrix 38C 38 Inch Cutaway Basswood Acoustic Guitar With Dual Action Truss Rod, Gigbag, Picks, String Set, String Winder, Strap, Polishing Cloth & Ebook - Black",3299.0,5500.0,4.0,3.8,2702.0,Musical Instruments
469,469,B0BN83DKMF,CALANDIS Guitar Pedal Accessories Compact Parts 9V Dc Mini for Electric Guitar Bass for Ultimate Drive,3142.0,4906.0,36.0,,,Musical Instruments
470,470,B0B8DF9H2R,"Digitek® (DWM 101 Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 100M Range, Upto 12 Hrs Working Time, for DSLR Camera, Android & iOS Smartphones, Seamless Audio Recording",4349.0,6995.0,38.0,3.6,2062.0,Musical Instruments
471,471,B0CWS2C1HH,Like Star 3.5mm Lapel Microphone for Video Recording | Collar Mic | Small Mic for Phone | Wired Mini Mike for Phone | Microphone for Recording,129.0,499.0,74.0,3.5,111.0,Computers & Accessories
472,472,B08R22LKB7,Clapbox Dual Chamber Sound Shaker- Rubber Wood (Brown),,,,4.4,61.0,Musical Instruments
473,473,B0CHGDG9DJ,VEBETO Kids Piano with Mic (1 Year Warranty) 37 Keys 8 Rhythms 8 Tones 6 Demos Portable Electronic Keyboard Toy Beginners Educational Songs Recording Musical Toys Age 2 3 4 5 Years Boys Girls,898.0,1999.0,55.0,4.1,3325.0,Toys & Games
474,474,B0DQPS8TNP,"SOLANKIZZZ Fully Automatic Electric Mini Aarti Machine with Nagara, 2 Bells & Jalar For Home Temple, Satsang Or Pooja Room (Basic Arti)",5999.0,11000.0,45.0,4.2,31.0,Musical Instruments
475,475,B08X6B8PC7,GT manufacture Professinal Mango wood Nut & Bold fitting Baby Dholak with Manjira Free(Multicolour),499.0,1099.0,55.0,3.3,43.0,Musical Instruments
476,476,B09Q2ZZGH2,"FIFINE USB Gaming Microphone Kit, Plug & Play for PC, PS4/5, 192 kHZ Condenser Cardioid Microphone Set with Mute Button, Volume Gain, RGB, Arm Stand, for Streaming, Discord, Twitch, Video, Youtube-A6T",3290.0,4990.0,34.0,4.3,7144.0,Musical Instruments
477,477,B0BZ4SMZHL,"Glow Wings Musical 41 Inch Acoustic Guitar Case, Classical Guitar Bag 10mm Extra Thick Padded, 4 Pockets Guitar Gig Bag Soft with Waterproof Oxford Cloth, Black",699.0,1999.0,65.0,5.0,4.0,Musical Instruments
478,478,B0CSW9C5HG,"DIGIMORE Voice Amplifier for Teachers with Bluetooth | 10 Hrs Battery | Wired Headset Mic with 10W Speaker for Tour Guides, Yoga, Classroom Teaching Aid for Schools & Colleges (D-1200)",1299.0,2999.0,57.0,4.4,842.0,Musical Instruments
479,479,B0B8DF9H2R,"Digitek® (DWM 101 Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 100M Range, Upto 12 Hrs Working Time, for DSLR Camera, Android & iOS Smartphones, Seamless Audio Recording",4349.0,6995.0,38.0,3.6,2062.0,Musical Instruments
480,480,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
481,481,B07ZTRJDNG,Casio CT-S300 Casiotone 61-Key Touch Sensitive Portable Keyboard (Black),10920.0,11495.0,5.0,4.5,3103.0,Musical Instruments
482,482,B073B6TQQY,"Intern INT-38C Right hand Acoustic Guitar Kit, With Bag, Strings, Pick And Strap, Black, small",2176.0,6495.0,66.0,3.9,15966.0,Musical Instruments
483,483,B0725Y8LX8,JTS TK-600 Cardioid Dynamic Microphone Without Cable.,2299.0,3500.0,34.0,4.1,1309.0,Musical Instruments
484,484,B01C0FOCNS,ascension Smart Phone Mini 3.5mm Pocket Size Microphone For PC Mobile Mini microphone Android iPhone mobile phone computer mobile phone sing karaoke (Color may vary),,,,3.6,374.0,Computers & Accessories
485,485,B09S3L1QG5,"YAMAHA PSR-E473,61 KEYS PORTABLE KEYBOARD WITH POWER ADAPTOR, Black",21689.0,23999.0,1.0,4.3,212.0,Musical Instruments
486,486,B0DD7XCRP3,Takara T 9090 Karaoke Speaker Trolley Portable Multimedia Bluetooth; Audio Recording; USB; SD; TF; AUX PA System with 2 Wireless UHF Mic; Remote Control; FM with New DJ LED Light (Black),15171.0,19900.0,24.0,4.6,29.0,Musical Instruments
487,487,B0886ZPWC8,"Akai Professional MPK mini MK3 25 Key USB MIDI Keyboard Controller with 8 Backlit Drum Pads, 8 Knobs and Music Production Software included",7199.0,11340.0,37.0,4.3,25346.0,Musical Instruments
488,488,B0D66PC8T6,Kadence BB01 Dreadnought Acoustic Guitar + (free online learning Course) - Natural,3999.0,4999.0,2.0,4.1,27.0,Musical Instruments
489,489,B0716FQ7SP,"Juârez JRZ100 Guitar Wall Hanger/Mount/Holder/Hook/Stand/Rack for Acoustic/Electric/Bass Guitars, with Fittings/Accessories, Black",149.0,990.0,85.0,4.3,16830.0,Musical Instruments
490,490,B01FYZSOGM,"Juarez JRZ-ST01 38 Inches Wood 6-String Electric Guitar, Right Handed, Full Black, With Case/Bag And Picks (Black)",6750.0,14990.0,55.0,3.8,379.0,Musical Instruments
491,491,B078GTJP5Y,"Kadence rosewood Guitar Frontier Series, Electric Acoustic Black Guitar With EQ, Die Cast Keys, Set Of Strings, Strap, Picks And Bag (Black EQ, Electric Acoustic)",5799.0,7000.0,17.0,4.0,1402.0,Musical Instruments
492,492,B078S9L1VZ,Alesis Vortex Wireless 2 - High-Performance USB MIDI Wireless Keytar Controller with Professional Software Suite Included,24990.0,35000.0,29.0,4.1,463.0,Musical Instruments
493,493,B09GG56LM1,Ant Esports WENTE 220 USB Unidirectional Microphone - Black,,,,3.9,132.0,Computers & Accessories
494,494,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
495,495,B0BW69WF68,SPYKART Tabletop Microphone Stand| Extendable 2 Step Table Desktop Microphone Stand Holder Mic Clip| Studio Sound Recording | Mic Microphone Shock Mount Clip Holder,299.0,1299.0,77.0,3.3,84.0,Musical Instruments
496,496,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | BoomArm, Pop Filter, Mic Cover, Shock Mount, Tripod & 2.5M USB Cable | Podcasting, Gaming, Singing & Live Streaming",2699.0,4999.0,46.0,4.4,1010.0,Musical Instruments
497,497,B09N557CYK,"PreSonus AudioBox GO 2x2 USB-C Audio Interface with XLR/Line Combo and Line Inputs, Stereo Outputs, Gain Controls, Phantom Power, and Included Recording Software",6990.0,9400.0,26.0,4.2,3571.0,Musical Instruments
498,498,B0DXCT68PR,Rode Wireless Pro Dual Channel Wireless Microphone System (Model:WIPRO),48999.0,52000.0,6.0,,,Musical Instruments
